index,MASS,HW,RRC,Ta,Tb,SoC_pct,BAge_pct,MR_mOhm,AUX_kW,BR_pct,energy_kwh,energy_kwh_per_km,regen_pct,distance_km
216,3649.0516662597656,-2.4776088260114193,0.006792434496805072,21.866844166070223,25.03664590884,83.47077653743327,17.878479789942503,56.41377139091492,3.8243319280445576,105.3319554310292,1366.8545504991107,339.9474131756199,7.94878054446365,4.020782325509215
217,3580.855200998485,2.663210676982999,0.011094993883743883,14.297797661274672,28.761127062141895,81.1698638368398,7.980746775865555,55.498768992722034,4.901695072650909,125.51259486936033,1888.6135436199972,469.7129540283712,3.509841457130327,4.020782325509215
218,4947.000385727733,-4.734937874600291,0.007298191644251347,31.994247986003757,23.35797456651926,50.966002559289336,14.870448466390371,51.029658794403076,2.2771451883018017,109.06051909551024,1206.9104016817087,300.1680528748491,12.154301580638633,4.020782325509215
219,5532.909387722611,2.1065872721374035,0.009681401235982776,19.77634033188224,20.1317671360448,74.72291300073266,3.1325076334178448,52.53173937648535,1.2451293766498566,113.85187869891524,1373.4868732688963,341.5969237018943,8.940295677092992,4.020782325509215
220,2939.2310553230345,-0.3501554764807224,0.008697135854512454,26.518742172047496,31.9934634687379,94.90971378982067,18.781941160559654,56.93788106739521,3.620716881006956,145.7214260008186,1338.1742161007187,332.8143897795424,5.216355428808504,4.020782325509215
221,2623.3696336857975,1.1523422226309776,0.006533902594819665,25.210138098336756,34.794737310148776,84.8795778118074,0.24777857586741447,53.16893807798624,1.833711538463831,100.54674749262631,901.9934992540722,224.332835312053,6.9393635678111325,4.020782325509215
222,5848.945003934205,-1.2653356418013573,0.011830718390643598,18.494001883082092,18.94920200202614,58.19206926971674,17.13740386068821,57.32433208823204,3.4581546261906624,134.021526388824,1924.6790760074182,478.68273390394637,6.668936059521983,4.020782325509215
223,4630.965512711555,4.248023992404342,0.007938720462843775,30.690171630121768,26.433174315840006,66.3265107665211,6.021802127361298,54.862072460353374,4.0526685155928135,138.8126952573657,1800.1769947641726,447.71809290526267,5.76892753308383,4.020782325509215
224,3896.717131137848,-3.1891846749931574,0.010422970835119486,13.017035010270774,27.321237836033106,89.24838784150779,11.671159472316504,50.642702862620354,2.6771878376603127,120.75538788922131,1292.5402208685155,321.4648583854439,7.304363879657048,4.020782325509215
225,3840.7085426151752,0.664566857740283,0.01131701252795756,22.43106417823583,19.41949929855764,93.90933830291033,7.4906593747437,51.20266621559858,3.129909925162792,142.8820848930627,1513.3967984316894,376.39361594637535,5.111313693806268,4.020782325509215
226,4686.095826793462,-1.722442926838994,0.006301268957555294,27.426197580061853,33.39063065312803,74.16078886017203,10.591229684650898,55.29628024995327,1.5054668970406055,123.32953196018934,1015.5991117831551,252.58743934976232,13.453226195495283,4.020782325509215
227,5792.1081045642495,3.7798182666301727,0.009906340626999736,15.403596465475857,28.05810036044568,50.35628932528198,1.396087370812893,56.767313934862614,2.97394510358572,106.2456889078021,1842.7463051786322,458.3054132245909,6.6868956650043,4.020782325509215
228,2681.089814286679,-3.6657854169607162,0.007703151796013117,34.45670214947313,24.762307691387832,80.21707744337618,15.756379459053278,52.73569133877754,4.349425721913576,134.96573721058667,1351.1700032317112,336.0465436438645,5.689168944611712,4.020782325509215
229,2993.5073466040194,2.8248866088688374,0.007066290462389589,29.583636708557606,23.01476290728897,90.20038819871843,4.603806249797344,57.404071532189846,2.074137058109045,117.94210760854185,1073.7912894905905,267.0602889089748,6.045234251428561,4.020782325509215
230,5479.464640840888,-4.581652190536261,0.010582020409405233,10.556813040748239,30.295464574359357,66.93701003678143,17.70445281639695,53.12222005426884,4.698686882853508,148.26738750562072,1969.644912252366,489.86608893405315,7.051867389064989,4.020782325509215
231,4998.740424867719,2.2486934904009104,0.008462299598380924,22.557664327323437,31.385761523619294,58.75345505774021,9.126614201813936,50.56638301163912,3.7927105985581875,131.18373518809676,1751.5193171137464,435.61654805372336,6.864106557773507,4.020782325509215
232,3528.291962109506,-0.17737640999257565,0.009165503460913896,17.5858520809561,21.930789167061448,85.88069165125489,13.486982621252537,54.90927988290787,1.4171231538057327,110.02595066092908,992.7731295939559,246.91043911913968,8.187866569523386,4.020782325509215
233,3596.4935906231403,4.991862755268812,0.00899140877276659,12.360356273129582,33.99016249831766,75.68181892856956,3.6222379840910435,57.99421966820955,2.3714982606470585,133.30563264898956,1375.866447391263,342.18874239032954,4.735191365617921,4.020782325509215
234,4875.854425597936,-2.6101436652243137,0.009413402343168856,30.807448774576187,18.159933782182634,54.70691341906786,19.23260997980833,53.52633315324783,4.997024722397327,101.26516865566373,1908.1699289446913,474.576779956132,6.665598179624693,4.020782325509215
235,5164.746866561472,0.5484861601144075,0.007402080673724413,17.83308376558125,25.62785563059151,69.23793465830386,7.530077733099461,50.03531547635794,3.5275756753981113,121.66932420805097,1610.866783477714,400.6351632760186,8.68956463390776,4.020782325509215
236,3362.9157501272857,-1.9949260633438826,0.011011519504711033,25.337764099240303,26.532778086140752,98.65366774611175,14.38071833923459,54.4421770721674,1.152964748442173,137.9016678314656,930.7168052774523,231.47654608722968,7.887393884736592,4.020782325509215
237,2803.977391216904,1.5076879318803549,0.010125675760209561,27.17894913163036,29.566992981359363,84.08052478916943,5.884396322071552,51.664397932589054,3.424345076084137,108.3657490555197,1373.9267524237068,341.70632508679887,3.9129133662692093,4.020782325509215
238,5723.911574110389,-1.0747844073921442,0.008203695813193917,19.650956583209336,24.145943952724338,60.37204540334642,11.494691986590624,55.82100012898445,1.7989254407584667,126.20331160724163,1335.4864576963066,332.14592325068804,11.363604757589638,4.020782325509215
239,4316.689183469862,3.412006162106991,0.011729666624218225,32.653163014911115,20.936824331991374,65.5243911780417,0.4242456890642643,56.36564224213362,2.7058763802051544,146.6072764247656,1625.5513281728447,404.2873243497397,4.771381470896899,4.020782325509215
240,4155.43123241514,-4.150935374200344,0.0066202127616852525,14.179803398437798,32.782176475040615,91.42532087862492,17.274810038506985,52.147008046507835,4.0803805105388165,112.96159350313246,1451.093694768146,360.8983469614638,8.997365872539593,4.020782325509215
241,4096.107549034059,3.677786597982049,0.009641820592805744,23.5819312883541,25.427945935167372,61.82273984886706,11.157575659453869,56.23713169246912,4.8434191159904,149.08621832728386,1941.4127912468743,482.84453971305265,4.219468532422021,4.020782325509215
242,4377.101217862219,-3.876611953601241,0.008751271951943636,16.853778683580458,28.457073980011046,82.79768037609756,6.767910961061716,52.26776519417763,2.4679842591285706,117.12520779110491,1243.1555820140939,309.18251259887677,9.554568659174995,4.020782325509215
243,5649.928426370025,1.8711250461637974,0.011228230828419328,29.046893785707653,33.79171189293265,93.26966693624854,15.072921086102724,51.79388289898634,1.0624981634318829,112.3340389225632,1432.383701155039,356.2450252697114,8.088777714078695,4.020782325509215
244,2876.8600882031024,-0.7418677024543285,0.007150213278830052,11.38577336911112,20.087245162576437,63.85399270802736,1.9234481826424599,55.699264749884605,3.686895400285721,128.87757793068886,1289.0124147815266,320.58746543019555,5.90091739950082,4.020782325509215
245,3193.3623659424484,0.2912696450948715,0.007986985025927425,15.941072246059775,21.27034492790699,53.42705184593797,18.426972348242998,50.40680671483278,1.8918640092015266,124.02435997501016,1013.1800461482821,251.98579881341058,7.55087656044077,4.020782325509215
246,5333.679200150073,-2.2826582193374634,0.010377542976289988,33.625506181269884,30.989902660250664,77.13563926517963,4.037383981049061,54.06293624639511,3.2674361802637577,142.1853258740157,1675.6988805322483,416.75941268967557,7.763750324561758,4.020782325509215
247,4693.349726963788,4.636989561840892,0.00639179433323443,21.404549842700362,29.89749809075147,96.9800949562341,12.959698103368282,57.62370666116476,4.235420383512974,137.3939662706107,1787.1604522357434,444.4807770113263,6.418800299948738,4.020782325509215
248,3779.604736715555,-2.9564691055566072,0.011969803981482983,28.15896788612008,22.352211047895253,71.07934481464326,9.810301456600428,53.90459956228733,2.610885802656412,103.81552884355187,1327.1774338325206,330.07940405339883,6.2076636962189475,4.020782325509215
249,3465.4159611091018,1.9115232303738594,0.00614316338673234,33.09149270877242,27.193228341639042,68.58308422379196,19.955169148743153,50.94458635896444,1.6628582924604416,127.02215341851115,985.1009442958425,245.0023066521224,8.8748020977762,4.020782325509215
250,5062.222456093878,-0.5450667813420296,0.011439962027594447,13.252417920157313,26.02371645718813,88.33152712322772,3.0557760782539845,54.53870405256748,3.0374539755284786,107.54883862100542,1677.83300930308,417.29018720022094,6.581767962890211,4.020782325509215
251,5402.196204289794,2.546309968456626,0.007556753151118756,26.05626894161105,18.55790222901851,87.13922370225191,13.853396568447351,57.02488947659731,4.443918541073799,115.26969498954713,1914.719127259839,476.20561678064684,7.183174733619412,4.020782325509215
252,3070.154315326363,-4.851686144247651,0.010041020700708031,20.284604830667377,34.65272037405521,57.27825751528144,8.213802240788937,53.49377077817917,2.818407353013754,144.30110631510615,1143.3548257538891,284.3612842456196,6.841227367543437,4.020782325509215
253,2507.9857814125717,4.130435409024358,0.01072841887548566,18.95649737212807,32.11654424760491,72.29505367577076,12.06107759848237,56.64551907032728,4.601722199469805,101.96001026779413,1688.2904612962288,419.8910372703188,2.22615693534721,4.020782325509215
254,5964.112103916705,-3.3066208194941282,0.006931610925123096,24.701881143264472,20.537852675653994,95.55839532986283,5.161608271300793,52.86511753499508,2.2272638604044914,132.60885966010392,1342.6853856617174,333.9363529189987,13.135681616747478,4.020782325509215
255,4500.307508278638,0.9565903805196285,0.009323609568178653,11.919779763557017,23.7448646761477,78.7389439996332,16.591314412653446,51.32348618656397,1.258297372609377,140.32990676350892,1150.8391631392628,286.2226974680889,8.914624407096337,4.020782325509215
256,4027.585629373789,-1.4609347470104694,0.0083393499199301,31.73553209286183,28.899253133684397,51.61164705641568,0.9516437537968159,55.167832762002945,3.883671246469021,119.23915389925241,1514.3931650375177,376.64142011112887,7.0684291135744575,4.020782325509215
257,4021.186632104218,0.9669095277786255,0.0062821944169700146,17.567791733890772,31.493053009733558,88.38247442618012,17.97152755782008,57.708352610468864,3.433064740151167,116.76690327003598,1399.1269745102568,347.9738173423908,7.914746703820614,4.020782325509215
258,4505.818008910865,-1.4788440614938736,0.01129788682423532,22.526109581813216,21.823298951610923,68.72592903673649,4.880726411938667,53.80246662348509,1.8085148930549622,148.66076963953674,1297.0574355856354,322.5883250024903,7.633460932589181,4.020782325509215
259,5967.152118682861,4.101654244586825,0.007698673814535141,10.52528204396367,22.857596564106643,57.32920919544995,13.141726851463318,50.2611366212368,2.7140029184520245,128.45193850807846,1694.8056569542998,421.51141736817596,8.492005978030729,4.020782325509215
260,2505.845528561622,-3.2855060417205095,0.009901915239170195,29.565600296482444,30.452691334299743,87.2820524033159,8.771663215011358,54.229998745024204,4.089590340852737,111.97554366663098,1335.4348543617018,332.1330890979219,4.594672260665007,4.020782325509215
261,3064.5570172928274,2.561472887173295,0.010586342956870795,34.48601538781077,27.94977444317192,95.61083228327334,10.236127227544785,51.881932094693184,2.3648409321904182,141.70821718871593,1249.7340995338468,310.818641338803,4.406223137156658,4.020782325509215
262,5408.615241758525,-4.864752283319831,0.007070642670616508,15.422371695749462,24.870840697549284,72.43946152739227,7.145249899476767,55.60154189914465,4.989283952862024,123.72424774803221,1820.1708641193081,452.69072453177165,9.297229813508947,4.020782325509215
263,5064.3560462631285,1.8876615352928638,0.009184503391385079,27.44494887534529,19.577706152573228,51.66406771168113,16.033453475683928,56.0870521068573,3.5212940350174904,103.51560735143721,1737.2706575202185,432.07279501264736,6.7685448695169415,4.020782325509215
264,3462.4760691076517,-0.5190319381654263,0.008481271298602223,22.460353667847812,33.23237123526633,78.88335604220629,1.6633134335279465,52.431425519287586,1.1458134092390537,136.91704832017422,889.9200630235168,221.3300773278773,9.386471354672329,4.020782325509215
265,3776.6645969823003,4.610801236703992,0.00940901662968099,14.113105940632522,21.09509692247957,82.64911212027073,11.852154787629843,51.469518184661865,2.064545676112175,107.19033759087324,1342.9345250936362,333.99831584356144,5.154579987825349,4.020782325509215
266,4695.483147632331,-2.932456312701106,0.008987074222415686,32.57258950266987,32.6239807670936,61.777515057474375,6.23202309012413,55.00016326457262,4.689965333789587,126.59651939757168,1782.2330021172697,443.2552816426235,7.114623521449261,4.020782325509215
267,5340.097963809967,0.30418170616030693,0.010992537232115865,19.57040700595826,29.458473147824407,63.705444103106856,16.995528265833855,56.56147916615009,3.7835026532411575,143.87566302902997,1883.5221597287646,468.4466870487013,6.282366562596331,4.020782325509215
268,3187.7649244852364,-2.297669444233179,0.007383045807480813,27.112275422550738,24.25428101606667,93.224434601143,0.1546497456729412,52.96688761562109,1.4089985452592373,114.91138469427824,826.7386529719049,205.6163666773983,10.457207851869933,4.020782325509215
269,2874.719978775829,1.8498585745692253,0.008222788011655211,25.416096849367023,25.470625830814242,76.98551076464355,18.96286018192768,57.17435535788536,3.137656409293413,132.1319363079965,1279.19534342951,318.14588303222945,4.8006157450557065,4.020782325509215
270,5652.968714945018,-0.7129324600100517,0.0101447382979095,17.90049685165286,26.68993936292827,53.38033647276461,3.34280489012599,53.330480970442295,1.5121299549937248,101.66009454987943,1385.2021911657916,344.51061485661546,9.601338699643128,4.020782325509215
271,4382.611887995154,3.6955448146909475,0.006624627577140927,30.874838111922145,34.0976496739313,70.92920858412981,14.728496577590704,50.85616759955883,2.9810907132923603,118.93904744647443,1458.5133337230775,362.743669178451,7.336533461284567,4.020782325509215
272,4089.708799496293,-3.8867776188999414,0.011734109669923783,12.438665088266134,18.052637229673564,96.93339904770255,7.887694239616394,54.63704156130552,4.355701647698879,139.85279267653823,1726.6848071908294,429.440011272471,5.438944696489019,4.020782325509215
273,4166.997054591775,3.4334261156618595,0.00875864414870739,28.07937198318541,29.790198498405516,54.855517810210586,4.31437686085701,50.726621598005295,4.595562152564526,122.85506404004991,1850.0079545641443,460.11144220045503,4.841891817764977,4.020782325509215
274,4305.984737817198,-4.1794113628566265,0.009649165274575353,21.338448338210583,22.45969315711409,75.72700683958828,18.694279547780752,54.75871590524912,2.219989974051714,142.57241813465953,1218.8929067382803,303.1481955651287,9.094097202722988,4.020782325509215
275,5715.811128728092,1.4900837931782007,0.007166346307843924,33.55938092805445,21.427503164857626,98.80227632820606,9.45512754842639,57.30292694270611,1.2515174970030785,134.65626118704677,1234.3486222898982,306.99215286009627,12.081427316709297,4.020782325509215
276,2811.20436033234,-1.0641600843518972,0.011244392802938818,15.861452408134937,30.83266779407859,69.28310627117753,12.614360079169273,53.20978485792875,3.8760520704090595,105.77141172252595,1428.3621335367523,355.24482996125795,4.069130974257689,4.020782325509215
277,3373.5734787769616,0.5748261790722609,0.01036143797636032,11.454116380773485,33.9000459164381,60.52213776856661,6.422726791352034,56.931931138038635,1.6711064241826534,147.91863751597703,1083.6507798658768,269.51242124967234,6.421579164644039,4.020782325509215
278,5153.241112828255,-2.018482582643628,0.007970931904390455,29.125774805434048,19.978720262646675,84.12727704271674,10.802553072571754,52.58856017142534,3.0465412586927414,117.5140181556344,1481.7476075262807,368.52221472561905,9.62482592239606,4.020782325509215
279,4868.5540105216205,4.979101791977882,0.011962539207190277,16.93268363829702,25.269747187383473,91.57539713196456,2.1906039118766785,51.09808798134327,4.452515657991171,109.59767047315836,2160.427010696949,537.3150884071647,3.9064494095622937,4.020782325509215
280,3604.6274276450276,-2.5946755707263947,0.0063844791110605,23.650298048742115,28.615341504104435,65.57114780880511,15.349760260432959,55.379465125501156,2.828118398785591,130.8347944635898,1137.2703847934797,282.8480362088364,9.536228408597491,4.020782325509215
281,3536.425629630685,2.2333770897239447,0.011456004219129682,31.704573300667107,23.586600191891193,74.1098762024194,5.509457960724831,56.46641726791859,1.899132166057825,100.79089761711657,1255.3333245745525,312.21121238279665,5.106579115504703,4.020782325509215
282,4991.439762059599,-0.16476952470839024,0.006159233093261719,11.902697025798261,29.057456947863102,93.76645809970796,12.41862265393138,52.060057900846004,3.273590512573719,132.99615010619164,1452.5887682393216,361.2701834226645,10.129830078140563,4.020782325509215
283,5467.958743683994,2.8485942259430885,0.010048302059993148,24.68477447051555,32.22507218737155,80.16618425026536,0.6819750927388668,51.50354564189911,4.243045274168253,137.5919945538044,2028.2467251903904,504.4408179777605,5.8621372203047155,4.020782325509215
284,3004.1648014448583,-4.6081456914544106,0.007564005564898253,18.925514831207693,20.42952371854335,50.21340139210224,16.311800181865692,55.971934624016285,2.6176714077591896,121.19486243464053,1021.0783255816716,253.95016265954075,8.57066702917124,4.020782325509215
285,2688.317057210952,3.7693474255502224,0.006924255313351751,20.303928330540657,18.71512392256409,66.88453843817115,2.776413317769766,50.140499755740166,4.834333717823029,125.85437740199268,1642.1963727645498,408.42707707549744,3.230519370966582,4.020782325509215
286,5784.007802605629,-3.6483323760330677,0.010721011385321617,26.08651210553944,34.495550991036,90.05601573735476,19.685654193162918,54.35862933844328,2.4597380571067333,107.93746272101998,1577.0320618218866,392.22020347051796,8.91965744773624,4.020782325509215
287,4675.391628872603,0.6931969244033098,0.008323154082521796,13.282684832811356,27.08573305979371,85.82821250893176,8.571193441748619,57.829964369535446,1.052785187959671,112.53349790349603,1076.9758293763832,267.85230887623067,10.574240956763967,4.020782325509215
288,3852.274534292519,-1.744014574214816,0.00930746417865157,33.11084014363587,26.13100490346551,58.60910224728286,14.201094936579466,53.6728573217988,3.678296398371458,146.25853295437992,1478.6795855233913,367.75917366681193,6.54845248607682,4.020782325509215
289,3905.645848251879,4.219127157703042,0.010955841930583118,23.77262817695737,33.093977531418204,50.82350913435221,9.942416492849588,52.23110404610634,2.131732787936926,118.18624581210315,1423.8288528265555,354.1173676061247,4.785103978715326,4.020782325509215
290,4621.1487161926925,-3.167880391702056,0.007440158799290657,16.269426038488746,19.191067209467292,81.11857688054442,13.06258749216795,56.261982537806034,4.506328389048576,147.2419754602015,1662.902969042445,413.57696946000317,8.216767303609306,4.020782325509215
291,5836.551014333963,1.1624694801867008,0.0095393710937351,29.24682194367051,24.465006071142852,94.76720127277076,3.8661492243409157,55.79942153394222,3.975289162248373,129.9630225636065,1946.8966822549255,484.20842628141014,7.176328220682033,4.020782325509215
292,2636.663802433759,-1.2831316702067852,0.008836121823638677,10.798251247033477,27.82642577867955,74.67163340188563,18.20699082687497,51.7055364176631,1.3497780114412308,110.46538944356143,799.8497384722198,198.92888341597111,7.718424658007706,4.020782325509215
293,2949.0678659640253,2.082535997033119,0.006675869034603238,15.741124623455107,30.59445735719055,58.04808489046991,2.055639512836933,54.43642371892929,3.070348672568798,143.22390318848193,1235.8999048504281,307.3779689612784,5.611468993081261,4.020782325509215
294,5523.893899284303,-0.32400503754615784,0.011691567152738572,34.213006044737995,23.249164222739637,84.82672949321568,15.175734180957079,50.09182143956423,1.695890385657549,122.20648750662804,1505.4175483015522,374.4091140549116,7.805757487383169,4.020782325509215
295,4933.806365821511,2.6782603841274977,0.008077705716714264,21.213872232474387,22.23302444256842,89.10441063344479,6.596752498298883,53.594577208161354,2.7894277200102806,104.92734387516975,1530.5794149832236,380.66706702143654,7.697545808630167,4.020782325509215
296,3593.2425018399954,-4.747812049463391,0.010280941408127547,28.74334297608584,31.62081133760512,66.27364316955209,10.93751784414053,57.87522681802511,4.414801526814699,135.50285608507693,1572.6637731117687,391.13377591575977,5.848256253200889,4.020782325509215
297,3661.439240910113,0.10919395834207535,0.007829120546579362,32.89156902115792,18.458471602760255,70.23474788293242,1.1717063374817371,54.96211828291416,3.374549448490143,108.60986900515854,1380.2699970103774,343.2839396088352,6.734961702732653,4.020782325509215
298,4810.918997507542,-2.4928096309304237,0.009751053677871824,13.839941532351077,34.22099808510393,99.4131350889802,16.762468107044697,50.55648096650839,1.99911455437541,125.17791781574488,1286.2966369607898,319.91203025343725,9.298992921871568,4.020782325509215
299,5209.1714181005955,4.4939768221229315,0.006245591383427382,25.865567582659423,26.828332813456655,76.28798917867243,5.058790408074856,53.00686854124069,2.531124621629715,145.38655821233988,1484.4174282768831,369.18622001972915,8.808525611885736,4.020782325509215
300,3318.4747179038823,-3.0494334641844034,0.011355090653523803,20.86895598564297,25.857264520600438,55.85703584365547,11.92889103665948,57.47648287564516,4.1555219404399395,113.40103787370026,1537.4243593902866,382.36945821123965,4.922875671495781,4.020782325509215
301,2759.5495930872858,3.578185113146901,0.009039513364434242,19.147170512005687,23.844555778428912,64.5704158116132,8.433788530528545,52.63619564473629,2.4232346154749393,133.6474326904863,1203.004762693308,299.1966899230121,4.048196434159387,4.020782325509215
302,5768.3491772040725,-4.004290057346225,0.008617565246298909,24.117504563182592,29.330715073272586,91.01362875662744,14.024626556783915,56.855062298476696,4.798806853592396,100.14214245602489,1930.6817853890914,480.1756546580966,8.464794672905459,4.020782325509215
303,4251.7401040531695,1.6543356142938137,0.010637676682323217,12.119731856510043,32.48221499752253,83.51715663447976,2.952881921082735,55.33329716324806,3.704294864088297,120.35097358748317,1700.0402487505755,422.81330127347115,5.187373005254169,4.020782325509215
304,4220.363413915038,-0.9086078591644764,0.007028190990909934,31.14803371950984,20.703529517166317,59.56975780427456,19.823058880865574,51.17740044742823,1.079760231077671,138.4387922938913,921.1285649772883,229.09187576092702,12.358234525753033,4.020782325509215
305,4037.993064150214,1.3732200395315886,0.010002921050414443,21.849737772718072,28.224292897619307,92.2729252371937,13.628863282501698,55.20503078401089,1.8401286080479622,124.56146096810699,1239.0445389740948,308.1600640534986,6.918972839192296,4.020782325509215
306,4435.199222061783,-1.1811765749007463,0.007612409245222807,27.619923688471317,25.127462618984282,63.094453839585185,9.219737965613604,51.29791348427534,3.4656550027430058,140.86695103906095,1462.071385725203,363.6285845292652,8.395974216600127,4.020782325509215
307,5598.663113079965,3.2384753227233887,0.011595227496698498,14.813047731295228,19.85148098692298,61.21659344062209,17.523452434688807,52.76543644070625,4.058702148497105,136.2709158565849,2128.7992534184536,529.449017896996,5.164193577247661,4.020782325509215
308,2928.135623689741,-4.37451459467411,0.006017173111438751,34.653600715100765,33.48980187997222,81.64753410965204,4.3935903534293175,56.73357103019953,2.6840912736952305,104.15730541571975,978.7568835007371,243.42448913266693,9.469213239058687,4.020782325509215
309,3244.624250102788,4.7836181707680225,0.00837742786668241,30.17421384807676,31.21982528269291,97.93423721566796,15.898336414247751,53.37860395014286,4.893215697258711,149.5256869122386,1816.531980325834,451.78570568248256,3.291174058881917,4.020782325509215
310,5282.400418072939,-2.7903116308152676,0.009267931815236807,10.359939713962376,21.565377816557884,71.49087004363537,1.4891348406672478,57.0969979390502,2.2677960991859436,115.90451304800808,1391.2550099831592,346.015998219193,9.811623670117944,4.020782325509215
311,4751.460965257138,0.4574295226484537,0.006776323797181249,23.138962513767183,22.583560367114842,53.99053920991719,10.410305596888065,54.59136110544205,1.2372508756816387,111.30866860039532,1047.1025088196973,260.4225804954727,12.165040306882775,4.020782325509215
312,3721.503303386271,-2.136031975969672,0.010854387447237969,17.39210054744035,30.195514072664082,77.93780765496194,7.280367184430361,50.93499148637056,3.611754924058914,129.12172209471464,1495.373641156685,371.91111582179525,5.740902916737486,4.020782325509215
313,3407.3198344558477,3.0441935174167156,0.007305478747934103,12.95090947765857,26.258244432508945,86.67183700017631,17.485106997191906,53.97302466630936,4.661284405738115,102.49710492789745,1681.245314121478,418.13885408694824,4.579264471234751,4.020782325509215
314,5120.335480663925,-4.41239396110177,0.011102240553125739,30.610551699064672,27.495977349579334,56.37692497111857,0.6051650084555149,57.504406817257404,2.0368413254618645,131.2904911581427,1383.7204812880357,344.14210202557865,8.831121496426572,4.020782325509215
315,5350.922546349466,2.3508130479604006,0.008713172301650047,18.41440570075065,34.88659985084087,67.72510204464197,11.401639748364687,54.056997552514076,1.4428157098591328,139.20683884061873,1333.445058386309,331.638211282038,9.352299062252083,4.020782325509215
316,3121.4181683026254,-0.04718082956969738,0.009697476686909795,25.14403650071472,18.85740874428302,87.82080179080367,5.742444135248661,50.46361633390188,3.818296395242214,119.58094798028469,1451.8032425056203,361.0748170312243,4.755170142917776,4.020782325509215
317,2559.262685943395,0.8099450822919607,0.011814516853541136,26.597646474838257,20.305656255222857,79.44424264132977,14.5909390039742,55.67787078022957,1.6052635163068771,127.46161567047238,985.2645410674844,245.04299444827691,4.502509196894212,4.020782325509215
318,5912.851680070162,-1.6271136794239283,0.006517762904986739,19.844706626608968,31.819756359793246,52.66568074002862,7.711073346436024,51.83471844345331,3.2298134230077267,106.3281502109021,1545.676539568221,384.42183993943706,11.507718031182296,4.020782325509215
319,4558.407064061612,3.9642588421702385,0.010415620923042298,32.06259034574032,28.67029920592904,73.39100739918649,19.13948144763708,52.351679906249046,4.26134093105793,114.24430715851486,1942.2909632480576,483.0629479555511,4.566218493671732,4.020782325509215
320,3969.475851394236,-3.4532685205340385,0.007931307272985577,14.37667821533978,23.448725286871195,96.22178603895009,3.4803620912134647,56.13377922028303,2.8857534490525723,144.54526798799634,1244.325338024288,309.4734400641048,9.022708440952355,4.020782325509215
321,3924.6715009212494,2.783104283735156,0.010183858819305898,30.466717053204775,19.31896635144949,76.6649104654789,2.372441776096821,56.63880527019501,1.3387049436569214,113.96302278153598,1178.2940470713158,293.05094175225963,6.455945014108326,4.020782325509215
322,4547.462057787925,-4.771141828969121,0.008168309474363923,12.801024308428168,32.974407605826855,53.884044755250216,15.482854265719652,52.85815937072039,3.963178616017103,145.99728295579553,1541.183498407776,383.30438547493156,8.589610707482079,4.020782325509215
323,5930.745315738022,2.148360460996628,0.011787847179919483,24.994133356958628,27.681402412243187,70.60860558412969,6.279852483421564,51.328247025609016,4.557143181562424,125.59332111850381,2256.480145574118,561.2042540224668,5.374896924737934,4.020782325509215
324,2597.130089532584,-0.46447955071926117,0.006584828926250339,18.27056518755853,24.601692494936287,97.43710425682366,10.630457364022732,55.172837518155575,2.1817540042102337,109.36717535369098,926.781589113984,230.4978270607104,7.310916997990556,4.020782325509215
325,3132.156240288168,1.1885412223637104,0.008933320127427579,19.993875795044005,23.128007248975337,82.3284677695483,9.634590689092875,50.96521636843681,4.394748542457819,138.90295238234103,1581.6709122661646,393.3739218438921,4.348823022513398,4.020782325509215
326,5395.519936457276,-1.3852339051663876,0.009448877373710276,26.74067124258727,30.7238781908527,62.28127428330481,12.744926922023296,54.559089697897434,2.770168073475361,121.05937972664833,1549.2216027796085,385.3035248764446,8.753391645169081,4.020782325509215
327,5082.68836280331,4.3623528722673655,0.007343988809734583,14.519708850421011,31.758046705275774,63.384790532290936,4.174029864370823,57.002306625247,1.7387015856802464,100.65522715449333,1354.8420147229126,336.95980161058026,8.73079706245245,4.020782325509215
328,3389.646510593593,-3.2309533562511206,0.011046997753903269,32.211777488701046,22.087516475468874,93.72818497940898,18.524558413773775,53.47143184393644,3.114197589457035,134.30691421963274,1321.995017256625,328.7904965333332,5.943643831408645,4.020782325509215
329,3731.7077219486237,1.6392135433852673,0.007124562481418252,27.866714182309806,34.3670551860705,95.93147682026029,8.7409133836627,50.433296129107475,4.159883167594671,110.63666087575257,1566.131008973417,389.5090263995013,6.021779120532359,4.020782325509215
330,4795.3111049719155,-0.8175292052328587,0.010546361826360226,22.09047755692154,18.32074371818453,71.93570211529732,14.341443125158548,54.089181296527386,2.5343263000249863,130.1832104101777,1481.7555139190656,368.5241811073191,7.398299752091667,4.020782325509215
331,5245.286953635514,3.4458321798592806,0.008520574120804668,34.89432271104306,25.72832391783595,51.98472109623253,2.6458548195660114,57.59917065501213,1.9413402043282986,147.26685974746943,1450.7770986458738,360.8196070306142,8.223328393341484,4.020782325509215
332,3227.6981766335666,-3.9523163717240095,0.00912984237447381,15.059832171536982,26.948936473578215,78.37960585020483,19.506182707846165,53.88030747324228,3.3158594518899918,118.55282080359757,1255.477530264021,312.2470774652095,6.822518118669925,4.020782325509215
333,2884.5057957805693,4.40015590749681,0.011258646095171571,10.118483928963542,29.19451293349266,88.70307453908026,0.854069609194994,56.22846479713917,1.1067730113863945,135.5764967855066,1054.2711712010407,262.20548287640065,4.099174211514054,4.020782325509215
